"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thur","Tue","Wed","temperature","wind_speed","scaledCollisions","num_collisions"
"705",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.2,5.2,0.124324324324324,203
"706",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.1,3.3,0.637837837837838,298
"707",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.2,2.4,0.351351351351351,245
"708",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.3,4.8,0.779569892473118,273
"709",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11.1,3.1,0.39247311827957,201
"710",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10.9,2.5,0.478494623655914,217
"711",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15.1,3.2,0.650537634408602,249
"712",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9.4,4.3,0.553763440860215,231
"713",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3,4.3,0.559139784946237,232
"714",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8,6.2,0.258064516129032,176
"715",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.2,4.2,0.317204301075269,187
"716",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2,4.5,0.575268817204301,235
"717",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.2,4,0.661290322580645,251
"718",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.2,5.4,0.473118279569892,216
"719",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.6,4.2,0.801075268817204,277
"720",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11.1,6,0.903225806451613,296
"721",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,7.7,0.60752688172043,241
"722",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.1,8.4,0.349462365591398,193
"723",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.9,7.3,0.473118279569892,216
"724",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3.4,0.67741935483871,254
"725",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.6,6.1,0.688172043010753,256
"726",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.9,4.3,0.908602150537634,297
"727",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.3,5.5,0.575268817204301,235
"728",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.4,5.3,0.537634408602151,228
"729",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6,3.3,0.60752688172043,241
"730",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.2,6.2,0.67741935483871,254
"731",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.8,6.4,0.56989247311828,234
"732",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.6,4.4,0.682795698924731,255
"733",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.7,8.2,0.666666666666667,252
"734",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,5.4,0.575268817204301,235
"735",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.9,6.1,0.682795698924731,255
"736",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.3,4.3,0.462365591397849,214
"737",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.9,2.7,0.559139784946237,232
"738",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.9,3.3,0.693548387096774,257
"739",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.1,5.5,0.688172043010753,256
"740",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7,3.3,0.704301075268817,259
"741",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-2.6,9.4,0.956989247311828,306
"742",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-11,8.6,0.505376344086022,222
"743",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.7,4.2,0.424731182795699,207
"744",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.4,4.1,0.682795698924731,255
"745",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2,4,0.682795698924731,255
"746",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.1,5.3,0.580645161290323,236
"747",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.6,3,0.580645161290323,236
"748",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.3,6.8,0.908602150537634,297
"749",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.8,6.1,0.71505376344086,261
"750",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.8,2.6,0.440860215053763,210
"751",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.2,6.6,0.725806451612903,263
"752",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.9,5.6,0.693548387096774,257
"753",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.4,2.9,0.720430107526882,262
"754",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16.3,4,0.71505376344086,261
"755",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.4,4.9,0.795698924731183,276
"756",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.2,8.1,0.650537634408602,249
"757",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.6,3.5,0.591397849462366,238
"758",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.6,5.2,0.301075268817204,184
"759",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.8,3.9,0.516129032258065,224
"760",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,5.2,0.456989247311828,213
"761",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.8,6.9,0.456989247311828,213
"762",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,6.5,0.725806451612903,263
"763",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2.7,4.3,0.591397849462366,238
"764",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.8,4.4,0.559139784946237,232
"765",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.2,4,0.612903225806452,242
"766",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3,6.3,0.516129032258065,224
"767",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5,4.2,0.956989247311828,306
"768",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.6,4,0.629032258064516,245
"769",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5.3,4.3,0.811827956989247,279
"770",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5.3,7.2,0.725806451612903,263
"771",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6.5,6.3,0.725806451612903,263
"772",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.6,5.3,0.67741935483871,254
"773",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.9,8.1,0.758064516129032,269
"774",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.2,7.9,0.56989247311828,234
"775",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.8,6.8,0.876344086021505,291
"776",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4.7,3.8,0.849462365591398,286
"777",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.7,6.7,0.612903225806452,242
"778",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4.3,3.9,0.43010752688172,208
"779",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5.1,6.3,1,314
"780",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.4,8.1,0.704301075268817,259
"781",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.2,11.2,0.768817204301075,271
"782",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6.2,6.4,0.623655913978495,244
"783",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,2.7,0.768817204301075,271
"784",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,6,0.548387096774194,230
"785",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.6,8.2,0.623655913978495,244
"786",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.8,3.7,0.82258064516129,281
"787",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.3,4.9,0.586021505376344,237
"788",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,4.2,0.451612903225806,212
"789",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11.5,3.3,0.688172043010753,256
"790",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.5,4.4,0.543010752688172,229
"791",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,7.3,7.4,0.467741935483871,215
"792",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.4,5.7,0.763440860215054,270
"793",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11.6,4.3,0.725806451612903,263
"794",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.9,3.7,0.553763440860215,231
"795",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8.1,4.3,0.725806451612903,263
"796",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4.1,7.2,0.736559139784946,265
"797",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7.2,2.5,0.596774193548387,239
"798",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15.4,3.1,0.666666666666667,252
"799",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.8,8.2,0.435483870967742,209
"800",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.4,3.6,0.5,221
"801",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14.9,2.3,0.672043010752688,253
"802",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.5,6.9,0.478494623655914,217
"803",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.4,2.4,0.188172043010753,163
"804",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.2,7.1,0,128
