collision_date,day,dd,year,mm,num_collisions,fatalities,injured,weighted_fatalities_injuries,dewp,slp,mxpsd,max,min,fog,temperature,visibility,wind_speed,gust,precipitation,snow_depth,thunder,hail,snow_ice_pellets
2021-07-12,1,12,2021,07,303,0,130,13.0,72.1,1018.7,11.1,86.0,70.0,1.0,77.3,6.3,3.0,17.1,1.43,,0.0,0.0,0.0
2014-06-14,6,14,2014,06,613,0,135,13.5,59.3,1011.6,11.1,72.0,64.0,0.0,69.0,7.4,3.7,19.0,1.14,,0.0,0.0,0.0
2015-04-04,6,04,2015,04,507,0,135,13.5,35.8,1008.5,15.9,64.0,46.0,0.0,52.9,8.6,7.4,29.9,0.05,,0.0,0.0,0.0
2019-06-17,1,17,2019,06,552,0,135,13.5,65.8,1012.7,8.9,80.1,64.9,0.0,72.9,9.8,2.4,14.0,0.0,,0.0,0.0,0.0
2019-01-28,1,28,2019,01,565,0,135,13.5,11.7,1017.4,14.0,45.0,24.8,0.0,31.4,10.0,9.2,18.1,0.0,,0.0,0.0,0.0
2019-09-07,6,07,2019,09,489,0,135,13.5,52.8,1008.9,11.1,75.0,55.9,0.0,64.2,9.8,5.2,21.0,0.34,,0.0,0.0,0.0
2013-03-19,2,19,2013,03,559,0,135,13.5,32.2,1010.2,19.0,43.0,30.2,0.0,36.0,6.5,8.8,28.9,0.81,1.2,0.0,0.0,1.0
2013-03-12,2,12,2013,03,547,0,135,13.5,47.3,1015.2,14.0,57.0,48.0,0.0,50.3,6.9,6.6,28.9,0.08,,0.0,0.0,0.0
2014-03-14,5,14,2014,03,585,0,135,13.5,5.2,1019.6,13.0,46.0,18.0,0.0,30.5,10.0,6.1,26.0,0.0,,0.0,0.0,0.0
2022-12-20,2,20,2022,12,264,0,135,13.5,18.7,1027.9,8.9,39.0,30.9,0.0,34.4,10.0,5.5,17.1,0.0,,0.0,0.0,0.0
2023-04-03,1,03,2023,04,221,0,135,13.5,21.3,1019.4,8.9,59.0,39.0,0.0,47.2,10.0,3.6,20.0,0.0,,0.0,0.0,0.0
2013-01-24,4,24,2013,01,554,0,135,13.5,-1.7,1023.0,15.0,21.9,12.0,0.0,16.8,10.0,6.7,27.0,0.0,,0.0,0.0,0.0
2013-01-27,7,27,2013,01,429,0,135,13.5,7.5,1030.3,9.9,34.0,19.0,0.0,24.5,10.0,5.6,15.9,0.0,2.0,0.0,0.0,0.0
2013-08-13,2,13,2013,08,552,0,135,13.5,67.2,1010.3,7.0,82.0,68.0,0.0,73.2,6.0,1.7,,0.01,,0.0,0.0,0.0
2013-12-24,2,24,2013,12,515,0,135,13.5,23.9,1020.5,12.0,64.0,34.0,0.0,38.8,10.0,5.8,22.0,0.44,,0.0,0.0,0.0
2022-12-17,6,17,2022,12,278,0,135,13.5,29.8,1005.7,11.1,44.1,37.0,0.0,40.2,9.8,7.2,20.0,0.59,,0.0,0.0,0.0
2016-12-29,4,29,2016,12,542,0,135,13.5,29.4,1012.9,11.1,46.4,34.0,0.0,38.9,8.0,3.4,18.1,0.0,,0.0,0.0,0.0
2016-03-04,5,04,2016,03,685,0,135,13.5,21.2,1019.5,11.1,39.0,26.1,0.0,33.4,6.5,6.2,19.0,0.07,1.2,0.0,0.0,1.0
2020-06-19,5,19,2020,06,306,0,135,13.5,63.5,1019.6,17.1,82.9,64.9,0.0,72.2,9.0,6.8,21.0,0.0,,0.0,0.0,0.0
2017-03-08,3,08,2017,03,609,0,135,13.5,36.7,1014.8,13.0,59.0,42.1,0.0,54.2,9.9,5.4,21.0,0.12,,0.0,0.0,0.0
2020-10-25,7,25,2020,10,281,0,135,13.5,35.0,1022.0,8.9,69.1,45.0,0.0,49.5,10.0,5.6,15.0,0.0,,0.0,0.0,0.0
2013-03-21,4,21,2013,03,508,0,135,13.5,16.0,1007.2,8.9,43.0,30.9,0.0,35.7,9.8,4.8,21.0,0.0,,0.0,0.0,1.0
2014-09-08,1,08,2014,09,598,0,135,13.5,52.2,1024.6,12.0,81.0,64.9,0.0,70.1,10.0,6.1,17.1,0.0,,0.0,0.0,0.0
2014-09-09,2,09,2014,09,592,0,135,13.5,56.0,1024.3,11.1,75.0,63.0,0.0,68.1,10.0,7.1,18.1,0.0,,0.0,0.0,0.0
2013-09-11,3,11,2013,09,576,0,135,13.5,70.9,1018.2,7.0,96.1,68.0,0.0,84.4,6.3,3.9,19.0,0.0,,0.0,0.0,0.0
2018-03-24,6,24,2018,03,550,0,135,13.5,18.7,1018.2,8.0,51.1,35.1,0.0,42.0,10.0,5.2,22.9,0.0,1.2,0.0,0.0,0.0
2020-07-08,3,08,2020,07,267,0,135,13.5,71.2,1016.1,5.1,82.9,72.0,0.0,77.7,9.4,2.0,15.9,0.0,,0.0,0.0,0.0
2022-03-29,2,29,2022,03,272,0,135,13.5,6.5,1019.2,15.0,37.9,23.0,0.0,29.1,10.0,10.4,29.9,0.0,,0.0,0.0,0.0
2017-02-23,4,23,2017,02,581,0,140,14.0,44.9,1011.4,8.0,64.9,42.1,0.0,53.0,8.5,2.2,15.0,0.0,,0.0,0.0,0.0
2013-10-09,3,09,2013,10,529,0,140,14.0,42.3,1027.5,15.9,66.9,53.1,0.0,58.3,10.0,7.2,22.9,0.0,,0.0,0.0,0.0
2023-02-15,3,15,2023,02,262,0,140,14.0,30.9,1018.0,7.0,66.9,39.9,0.0,54.4,10.0,2.9,18.1,0.0,,0.0,0.0,0.0
2014-07-08,2,08,2014,07,594,0,140,14.0,66.6,1008.3,7.0,91.0,71.1,0.0,81.4,8.1,4.1,20.0,0.43,,0.0,0.0,0.0
2018-10-01,1,01,2018,10,583,0,141,14.0,61.5,1025.2,6.0,75.9,54.0,0.0,68.5,10.0,2.0,17.1,0.0,,0.0,0.0,0.0
2016-06-09,4,09,2016,06,686,0,140,14.0,38.9,1009.3,14.0,71.1,52.0,0.0,61.7,9.7,8.0,26.0,0.45,,0.0,0.0,0.0
2018-02-25,7,25,2018,02,448,0,140,14.0,39.8,1017.8,12.0,55.0,39.9,0.0,42.4,6.5,5.6,18.1,0.58,,0.0,0.0,0.0
2016-01-09,6,09,2016,01,554,0,140,14.0,35.7,1021.7,11.1,46.4,39.9,0.0,43.3,9.3,7.4,18.1,0.0,,0.0,0.0,0.0
2016-02-23,2,23,2016,02,623,0,140,14.0,26.6,1024.7,19.0,52.0,35.1,0.0,38.0,8.4,10.9,29.9,0.0,,0.0,0.0,0.0
2017-03-30,4,30,2017,03,639,0,140,14.0,23.1,1022.8,14.0,60.1,37.9,0.0,44.3,10.0,6.3,20.0,0.0,,0.0,0.0,0.0
2022-01-01,6,01,2022,01,283,0,140,14.0,49.5,1009.6,7.0,55.9,48.0,0.0,52.3,6.5,1.9,,0.0,,0.0,0.0,0.0
2022-10-15,6,15,2022,10,274,0,140,14.0,45.2,1016.0,7.0,68.0,50.0,0.0,58.9,10.0,2.0,14.0,0.19,,0.0,0.0,0.0
2017-11-08,3,08,2017,11,662,0,140,14.0,36.2,1023.5,9.9,48.9,39.0,0.0,42.8,9.4,5.4,18.1,0.7,,0.0,0.0,0.0
2012-12-03,1,03,2012,12,621,0,140,14.0,45.3,1021.4,15.0,60.1,39.2,0.0,53.5,7.0,3.9,,0.04,,0.0,0.0,0.0
2014-02-22,6,22,2014,02,587,0,140,14.0,25.8,1014.5,11.1,54.0,41.0,0.0,46.0,10.0,5.8,19.0,0.09,13.0,0.0,0.0,0.0
2019-02-25,1,25,2019,02,700,0,140,14.0,17.2,1004.8,28.9,46.9,36.0,0.0,40.8,10.0,23.3,42.9,0.21,,0.0,0.0,0.0
2015-09-01,2,01,2015,09,626,0,140,14.0,64.0,1016.4,7.0,91.0,75.9,0.0,82.0,8.5,2.6,,0.0,,0.0,0.0,0.0
2015-11-24,2,24,2015,11,733,0,140,14.0,18.0,1026.1,7.0,46.0,32.0,0.0,38.2,10.0,3.8,17.1,0.0,,0.0,0.0,0.0
2018-12-26,3,26,2018,12,514,0,140,14.0,21.4,1030.0,14.0,43.0,32.0,0.0,36.8,10.0,9.2,15.0,0.0,,0.0,0.0,0.0
2017-03-17,5,17,2017,03,756,0,140,14.0,12.6,1021.9,9.9,46.9,24.1,0.0,36.3,10.0,6.1,18.1,0.0,5.1,0.0,0.0,0.0
2023-01-22,7,22,2023,01,241,0,140,14.0,25.1,1021.2,8.0,42.1,36.0,0.0,38.4,9.6,3.3,,0.0,,0.0,0.0,0.0
2017-12-09,6,09,2017,12,538,0,145,14.5,21.9,1012.9,8.9,36.0,30.2,1.0,33.6,6.1,4.3,,0.0,3.9,0.0,0.0,1.0
2015-07-03,5,03,2015,07,549,0,145,14.5,54.4,1013.8,6.0,81.0,66.0,0.0,73.5,9.9,2.4,,0.0,,0.0,0.0,0.0
2023-03-26,7,26,2023,03,270,0,145,14.5,32.7,1010.7,9.9,63.0,42.1,0.0,50.8,7.5,5.7,22.0,0.15,,0.0,0.0,0.0
2012-10-11,4,11,2012,10,657,0,145,14.5,35.3,1018.9,20.0,62.6,46.9,0.0,53.4,10.0,5.5,28.9,0.02,,0.0,0.0,0.0
2022-08-21,7,21,2022,08,272,0,145,14.5,65.3,1019.7,7.0,90.0,72.0,0.0,76.7,10.0,1.9,17.1,0.0,,0.0,0.0,0.0
2015-06-16,2,16,2015,06,593,0,145,14.5,64.5,1013.1,9.9,82.9,64.0,0.0,69.9,6.2,3.0,15.0,0.16,,0.0,0.0,0.0
2020-01-31,5,31,2020,01,518,0,145,14.5,27.9,1026.3,5.1,44.1,25.0,0.0,37.9,10.0,2.7,,0.0,,0.0,0.0,0.0
2012-09-09,7,09,2012,09,464,0,145,14.5,57.3,1009.6,16.9,75.9,60.8,0.0,68.4,9.5,3.0,21.0,0.04,,0.0,0.0,0.0
2016-02-02,2,02,2016,02,711,0,145,14.5,24.1,1023.0,7.0,59.0,37.9,0.0,44.5,10.0,3.4,17.1,0.01,2.0,0.0,0.0,0.0
2019-10-21,1,21,2019,10,559,0,145,14.5,46.9,1017.5,11.1,66.9,48.9,0.0,56.4,9.6,4.7,15.9,0.54,,0.0,0.0,0.0
2021-09-23,4,23,2021,09,319,0,145,14.5,69.2,1014.1,7.0,79.0,70.0,1.0,75.8,9.3,4.2,34.0,0.01,,0.0,0.0,0.0
2022-05-01,7,01,2022,05,278,0,145,14.5,29.4,1019.3,7.0,69.1,44.1,0.0,57.6,10.0,2.1,17.1,0.0,,0.0,0.0,0.0
2017-03-02,4,02,2017,03,653,0,145,14.5,28.1,1003.0,19.0,70.0,41.0,0.0,52.0,10.0,10.0,36.9,0.12,,0.0,0.0,0.0
2012-07-19,4,19,2012,07,522,0,145,14.5,67.2,1013.2,15.0,75.9,68.0,0.0,73.3,7.5,3.4,18.1,1.76,,0.0,0.0,0.0
2021-07-04,7,04,2021,07,289,0,145,14.5,58.7,1011.7,6.0,79.0,59.0,0.0,67.5,9.6,2.4,,0.03,,0.0,0.0,0.0
2021-03-20,6,20,2021,03,283,0,145,14.5,12.3,1032.6,7.0,59.0,30.9,0.0,43.6,10.0,3.0,,0.07,,0.0,0.0,0.0
2015-12-04,5,04,2015,12,680,0,145,14.5,29.4,1027.4,8.9,55.0,42.1,0.0,46.4,10.0,4.5,20.0,0.0,,0.0,0.0,0.0
2018-02-09,5,09,2018,02,583,0,145,14.5,14.7,1032.5,8.9,35.1,25.0,0.0,29.9,10.0,4.5,18.1,0.0,,0.0,0.0,0.0
2018-11-25,7,25,2018,11,483,0,145,14.5,42.4,1009.4,24.1,55.0,30.9,0.0,49.1,7.3,12.8,32.1,1.78,,0.0,0.0,0.0
2015-12-30,3,30,2015,12,501,0,145,14.5,37.2,1023.8,7.0,46.0,34.0,0.0,41.3,5.4,3.0,,0.15,,0.0,0.0,0.0
2018-08-11,6,11,2018,08,568,0,145,14.5,69.7,1013.2,8.0,86.0,70.0,1.0,74.6,6.2,1.3,15.9,0.96,,0.0,0.0,0.0
2018-04-19,4,19,2018,04,706,0,146,14.5,33.7,1007.2,9.9,55.0,37.0,0.0,45.0,9.3,5.7,25.1,0.07,,0.0,0.0,0.0
2022-10-20,4,20,2022,10,298,0,145,14.5,32.2,1014.3,8.9,57.0,42.1,0.0,50.5,10.0,5.0,15.9,0.0,,0.0,0.0,0.0
2020-02-22,6,22,2020,02,407,0,145,14.5,6.4,1024.7,8.0,50.0,19.9,0.0,37.4,10.0,5.7,17.1,0.0,,0.0,0.0,0.0
2020-02-20,4,20,2020,02,448,0,145,14.5,10.9,1029.7,8.0,48.0,28.9,0.0,32.6,10.0,5.2,18.1,0.0,,0.0,0.0,0.0
2013-06-08,6,08,2013,06,571,0,150,15.0,58.9,1010.1,14.0,77.0,57.0,0.0,64.9,7.2,5.9,22.9,3.82,,0.0,0.0,0.0
2017-04-06,4,06,2017,04,713,0,150,15.0,41.4,1007.3,18.1,52.0,39.2,0.0,44.1,6.6,7.7,26.0,0.02,,0.0,0.0,0.0
2016-02-01,1,01,2016,02,716,0,150,15.0,35.4,1009.2,7.0,59.0,36.0,0.0,52.1,9.8,5.0,18.1,0.0,3.9,0.0,0.0,0.0
2020-07-27,1,27,2020,07,320,0,150,15.0,64.0,1010.5,8.9,93.0,75.9,0.0,85.1,10.0,4.4,15.0,0.0,,0.0,0.0,0.0
2019-12-12,4,12,2019,12,599,0,150,15.0,11.0,1037.0,12.0,39.9,26.1,0.0,31.1,10.0,5.0,21.0,0.03,1.2,0.0,0.0,0.0
2015-08-22,6,22,2015,08,581,0,150,15.0,53.1,1018.3,7.0,87.1,69.1,0.0,76.9,9.2,3.7,14.0,0.32,,0.0,0.0,0.0
2022-09-28,3,28,2022,09,284,0,150,15.0,45.9,1017.7,7.0,70.0,53.1,0.0,61.2,10.0,3.4,19.0,0.0,,0.0,0.0,0.0
2012-07-09,1,09,2012,07,533,0,150,15.0,56.8,1012.7,9.9,84.0,68.0,0.0,78.5,10.0,3.5,17.1,0.09,,0.0,0.0,0.0
2015-04-24,5,24,2015,04,676,0,150,15.0,17.9,1010.8,11.1,52.0,39.0,0.0,43.5,10.0,7.3,22.0,0.0,,0.0,0.0,0.0
2017-01-26,4,26,2017,01,563,0,150,15.0,34.4,997.8,15.0,54.0,45.0,0.0,49.2,9.8,5.1,27.0,0.0,,0.0,0.0,0.0
2019-03-01,5,01,2019,03,711,0,150,15.0,19.6,1026.1,12.0,34.0,16.0,1.0,30.2,7.9,9.4,,0.1,1.2,0.0,0.0,1.0
2012-08-12,7,12,2012,08,505,0,150,15.0,65.4,1012.5,22.0,84.9,69.8,0.0,77.8,8.7,5.7,29.9,0.62,,0.0,0.0,0.0
2014-10-05,7,05,2014,10,505,0,150,15.0,34.7,1009.0,12.0,69.1,46.0,0.0,53.1,10.0,5.7,20.0,1.04,,0.0,0.0,0.0
2012-12-12,3,12,2012,12,550,0,150,15.0,23.6,1026.0,12.0,43.0,33.8,0.0,40.1,10.0,3.3,19.0,0.01,,0.0,0.0,0.0
2012-10-12,5,12,2012,10,594,0,150,15.0,35.9,1021.1,19.0,62.6,48.0,0.0,51.2,10.0,5.3,25.1,0.0,,0.0,0.0,0.0
2019-02-21,4,21,2019,02,597,0,150,15.0,32.0,1014.7,13.0,52.0,26.1,0.0,37.9,5.8,8.4,,0.67,1.2,0.0,0.0,1.0
2022-06-27,1,27,2022,06,303,0,150,15.0,65.0,1014.7,8.0,89.1,69.1,0.0,73.9,7.9,3.2,20.0,0.0,,0.0,0.0,0.0
2015-06-05,5,05,2015,06,692,0,150,15.0,51.0,1020.7,7.0,70.0,54.0,0.0,59.4,8.1,3.2,,0.0,,0.0,0.0,0.0
2013-04-20,6,20,2013,04,532,0,150,15.0,38.0,1011.7,11.1,66.0,50.0,0.0,55.5,9.3,7.6,24.1,0.11,,0.0,0.0,0.0
2014-04-19,6,19,2014,04,525,0,150,15.0,28.3,1024.4,8.0,68.0,35.1,0.0,52.6,10.0,3.7,15.0,0.0,,0.0,0.0,0.0
2014-02-01,6,01,2014,02,507,0,150,15.0,17.2,1024.3,6.0,44.1,25.0,0.0,39.1,9.9,2.4,,0.0,1.2,0.0,0.0,0.0
2012-08-01,3,01,2012,08,616,0,150,15.0,68.4,1012.4,9.9,78.1,66.9,1.0,72.2,7.8,2.5,,0.55,,0.0,0.0,0.0
2019-12-30,1,30,2019,12,518,0,150,15.0,38.3,1012.4,20.0,41.0,37.4,1.0,39.4,2.7,10.0,34.0,0.56,,0.0,0.0,1.0
2015-09-05,6,05,2015,09,541,0,150,15.0,57.1,1023.7,8.9,84.9,66.9,0.0,74.0,10.0,4.4,,0.0,,0.0,0.0,0.0
2018-05-12,6,12,2018,05,602,0,150,15.0,45.8,1019.2,7.0,73.0,52.0,0.0,58.0,8.7,2.7,,0.06,,0.0,0.0,0.0
2013-05-29,3,29,2013,05,574,0,150,15.0,60.6,1018.3,7.0,82.0,57.9,1.0,66.9,3.2,1.6,,0.52,,0.0,0.0,0.0
2012-11-09,5,09,2012,11,688,0,150,15.0,25.8,1016.1,30.9,53.1,36.0,0.0,43.3,9.8,9.6,43.9,0.17,3.9,0.0,0.0,0.0
2017-04-21,5,21,2017,04,690,0,150,15.0,48.0,1014.5,8.9,66.0,48.0,0.0,51.4,8.0,6.6,17.1,0.31,,0.0,0.0,0.0
2020-07-21,2,21,2020,07,331,0,150,15.0,63.4,1014.9,5.1,93.0,77.0,0.0,84.3,10.0,1.5,15.9,0.0,,0.0,0.0,0.0
2014-06-24,2,24,2014,06,632,0,150,15.0,57.9,1019.9,8.0,81.0,64.9,0.0,73.1,10.0,3.8,18.1,0.0,,0.0,0.0,0.0
2015-07-15,3,15,2015,07,611,0,150,15.0,70.0,1004.1,8.0,82.0,73.0,1.0,77.0,6.3,2.8,22.9,0.42,,0.0,0.0,0.0
2022-05-19,4,19,2022,05,321,0,150,15.0,52.5,1008.8,6.0,72.0,54.0,0.0,59.6,6.8,2.3,,0.71,,0.0,0.0,0.0
2013-08-08,4,08,2013,08,549,0,150,15.0,69.3,1017.6,8.0,81.0,70.0,1.0,73.8,7.2,3.7,15.9,0.18,,0.0,0.0,0.0
2020-01-12,7,12,2020,01,391,0,150,15.0,48.6,1016.1,15.0,69.1,51.1,0.0,63.1,9.8,7.8,27.0,0.05,,0.0,0.0,0.0
2022-03-16,3,16,2022,03,311,0,150,15.0,37.4,1021.3,9.9,68.0,46.0,0.0,57.5,10.0,3.7,15.9,0.0,,0.0,0.0,0.0
2012-07-15,7,15,2012,07,494,0,150,15.0,68.6,1018.3,13.0,87.1,70.0,0.0,79.7,9.1,2.8,19.0,0.0,,0.0,0.0,0.0
2013-10-03,4,03,2013,10,590,0,150,15.0,54.7,1017.9,5.1,82.9,63.0,0.0,71.7,9.9,0.9,,0.0,,0.0,0.0,0.0
2014-06-18,3,18,2014,06,663,0,150,15.0,62.7,1011.7,11.1,89.1,71.1,0.0,83.4,9.7,5.6,19.0,0.0,,0.0,0.0,0.0
2019-02-07,4,07,2019,02,588,0,150,15.0,38.7,1018.1,19.0,46.0,35.1,0.0,41.4,7.3,9.8,25.1,0.51,,0.0,0.0,0.0
2019-01-12,6,12,2019,01,520,0,155,15.5,4.9,1031.9,15.0,34.0,19.9,0.0,25.6,10.0,8.3,17.1,0.0,,0.0,0.0,0.0
2020-01-06,1,06,2020,01,459,0,155,15.5,25.2,1014.3,11.1,45.0,32.0,0.0,37.3,8.9,5.4,20.0,0.04,1.2,0.0,0.0,1.0
2016-09-07,3,07,2016,09,648,0,155,15.5,65.7,1014.9,11.1,84.9,71.1,0.0,76.0,9.5,7.0,21.0,0.0,,0.0,0.0,0.0
2015-09-26,6,26,2015,09,557,0,155,15.5,49.1,1029.6,8.9,75.9,62.1,0.0,66.5,10.0,5.2,17.1,0.0,,0.0,0.0,0.0
2013-05-25,6,25,2013,05,514,0,155,15.5,41.7,1013.4,13.0,53.1,44.6,0.0,48.1,9.1,7.5,29.9,0.29,,0.0,0.0,0.0
2017-07-31,1,31,2017,07,656,0,155,15.5,56.5,1017.5,5.1,88.0,64.0,0.0,76.1,10.0,1.9,,0.0,,0.0,0.0,0.0
2014-09-14,7,14,2014,09,528,0,155,15.5,48.3,1022.9,8.0,71.1,53.1,0.0,60.9,9.4,2.8,14.0,0.26,,0.0,0.0,0.0
2016-12-24,6,24,2016,12,554,0,155,15.5,32.2,1024.6,9.9,46.9,37.9,0.0,42.1,7.9,4.9,19.0,0.02,,0.0,0.0,0.0
2017-06-07,3,07,2017,06,675,0,155,15.5,47.4,1014.9,9.9,66.9,51.1,0.0,57.8,10.0,4.7,,0.05,,0.0,0.0,0.0
2017-03-11,6,11,2017,03,548,0,155,15.5,4.0,1019.2,13.0,30.9,17.1,0.0,23.2,10.0,8.6,25.1,0.31,1.2,0.0,0.0,0.0
2016-03-17,4,17,2016,03,612,0,174,15.5,38.3,1010.0,8.9,64.9,45.0,0.0,52.0,9.8,4.4,22.0,0.02,,0.0,0.0,0.0
2019-01-30,3,30,2019,01,630,0,155,15.5,15.7,1012.2,34.0,43.0,10.9,1.0,28.6,8.9,14.7,47.0,0.23,,0.0,0.0,1.0
2014-01-08,3,08,2014,01,616,0,155,15.5,-5.1,1031.1,11.1,21.0,9.0,0.0,12.9,10.0,6.3,20.0,0.0,,0.0,0.0,0.0
2015-10-15,4,15,2015,10,683,0,155,15.5,39.4,1013.9,7.0,69.1,51.1,0.0,58.2,10.0,3.5,15.0,0.0,,0.0,0.0,0.0
2019-05-13,1,13,2019,05,613,0,155,15.5,43.6,1011.9,11.1,59.0,42.1,0.0,45.1,6.2,5.3,17.1,0.88,,0.0,0.0,0.0
2019-12-29,7,29,2019,12,384,0,155,15.5,30.2,1022.7,8.0,51.1,39.9,0.0,42.6,9.3,3.1,,0.0,,0.0,0.0,0.0
2013-05-09,4,09,2013,05,602,0,155,15.5,54.2,1014.3,6.0,68.0,54.0,0.0,58.9,6.4,2.9,15.9,1.76,,0.0,0.0,0.0
2013-03-31,7,31,2013,03,426,0,155,15.5,29.7,1017.0,12.0,54.0,44.1,0.0,49.3,9.7,4.6,21.0,0.0,,0.0,0.0,0.0
2017-05-23,2,23,2017,05,659,0,155,15.5,52.9,1013.1,6.0,69.1,53.1,0.0,62.2,8.2,2.3,,0.46,,0.0,0.0,0.0
2021-04-06,2,06,2021,04,318,0,155,15.5,15.2,1013.5,9.9,70.0,46.9,0.0,57.6,10.0,6.8,15.9,0.0,,0.0,0.0,0.0
2018-02-08,4,08,2018,02,616,0,155,15.5,18.2,1023.5,11.1,45.0,25.0,0.0,31.0,10.0,6.0,24.1,0.85,,0.0,0.0,0.0
2013-05-18,6,18,2013,05,506,0,155,15.5,46.6,1024.6,8.9,66.9,55.9,0.0,61.0,10.0,2.2,,0.0,,0.0,0.0,0.0
2022-06-07,2,07,2022,06,307,0,155,15.5,53.2,1017.0,8.9,80.1,63.0,0.0,69.5,10.0,5.0,19.0,0.0,,0.0,0.0,0.0
2013-11-19,2,19,2013,11,600,0,155,15.5,23.1,1014.5,13.0,64.9,39.9,0.0,47.1,10.0,8.9,24.1,0.22,,0.0,0.0,0.0
2017-05-03,3,03,2017,05,714,0,155,15.5,34.9,1011.2,11.1,75.0,57.9,0.0,61.4,10.0,8.1,20.0,0.0,,0.0,0.0,0.0
2022-09-18,7,18,2022,09,295,0,155,15.5,60.4,1018.7,9.9,82.9,64.0,0.0,73.4,10.0,4.1,17.1,0.0,,0.0,0.0,0.0
2022-06-03,5,03,2022,06,319,0,155,15.5,62.9,1007.7,6.0,79.0,62.1,0.0,67.7,5.2,3.6,,0.45,,0.0,0.0,0.0
2013-09-02,1,02,2013,09,431,0,160,16.0,71.8,1008.2,5.1,84.0,73.9,0.0,76.9,6.3,0.9,,0.0,,0.0,0.0,0.0
2019-07-18,4,18,2019,07,620,0,160,16.0,72.8,1012.1,8.9,93.0,72.0,1.0,75.1,5.6,2.9,17.1,1.84,,0.0,0.0,0.0
2015-11-28,6,28,2015,11,508,0,160,16.0,47.2,1021.9,9.9,62.6,46.4,0.0,56.3,10.0,6.8,,0.0,,0.0,0.0,0.0
2016-08-15,1,15,2016,08,643,0,160,16.0,69.1,1019.3,7.0,93.9,77.0,0.0,82.6,9.4,2.7,14.0,0.06,,0.0,0.0,0.0
2018-01-02,2,02,2018,01,654,0,160,16.0,2.8,1028.1,13.0,26.1,7.0,0.0,17.9,10.0,7.0,20.0,0.0,,0.0,0.0,0.0
2014-10-19,7,19,2014,10,483,0,160,16.0,34.4,1010.4,11.1,61.0,46.9,0.0,53.4,10.0,7.2,24.1,0.0,,0.0,0.0,0.0
2021-11-15,1,15,2021,11,343,0,160,16.0,33.6,1009.0,11.1,48.0,37.9,0.0,43.5,9.9,5.2,20.0,0.02,,0.0,0.0,0.0
2016-07-06,3,06,2016,07,680,0,160,16.0,66.1,1010.4,6.0,91.0,69.1,0.0,83.3,9.2,2.3,18.1,0.66,,0.0,0.0,0.0
2017-05-20,6,20,2017,05,612,0,160,16.0,46.0,1022.2,11.1,91.0,55.0,0.0,63.4,10.0,5.2,20.0,0.01,,0.0,0.0,0.0
2018-07-26,4,26,2018,07,606,0,160,16.0,71.0,1011.3,5.1,82.9,71.6,0.0,76.5,9.0,2.1,14.0,0.25,,0.0,0.0,0.0
2016-12-07,3,07,2016,12,637,0,160,16.0,36.9,1014.2,11.1,45.0,39.2,0.0,41.3,6.7,4.7,19.0,0.44,,0.0,0.0,0.0
2016-03-25,5,25,2016,03,546,0,177,17.0,47.3,1008.0,7.0,72.0,44.1,0.0,57.7,7.2,3.2,14.0,0.0,,0.0,0.0,0.0
2016-08-28,7,28,2016,08,559,0,170,17.0,61.9,1023.4,6.0,89.1,72.0,0.0,78.5,9.4,1.8,,0.0,,0.0,0.0,0.0
2015-10-22,4,22,2015,10,666,0,170,17.0,47.1,1021.6,8.0,75.9,57.0,0.0,65.4,9.7,4.1,15.0,0.0,,0.0,0.0,0.0
2020-02-07,5,07,2020,02,604,0,170,17.0,36.4,992.1,19.0,55.9,35.1,0.0,40.7,5.2,7.2,34.0,0.19,,0.0,0.0,0.0
2021-09-26,7,26,2021,09,314,0,170,17.0,49.2,1012.1,8.9,75.0,57.0,0.0,66.2,10.0,4.2,18.1,0.0,,0.0,0.0,0.0
2013-11-16,6,16,2013,11,612,0,170,17.0,35.5,1025.1,8.9,60.1,44.1,0.0,52.3,9.4,3.4,15.9,0.03,,0.0,0.0,0.0
2014-11-22,6,22,2014,11,512,0,170,17.0,11.1,1029.9,8.0,44.1,28.0,0.0,34.3,10.0,3.7,15.9,0.0,,0.0,0.0,0.0
2016-07-09,6,09,2016,07,498,0,170,17.0,62.9,1010.7,8.0,86.0,64.9,0.0,69.1,7.9,4.1,14.0,0.08,,0.0,0.0,0.0
2019-05-23,4,23,2019,05,722,0,170,17.0,51.5,1020.5,7.0,73.9,54.0,1.0,64.2,8.7,3.3,20.0,0.27,,0.0,0.0,0.0
2022-08-28,7,28,2022,08,284,0,170,17.0,67.1,1020.2,8.0,90.0,73.0,0.0,76.6,9.7,4.5,19.0,0.0,,0.0,0.0,0.0
2016-03-09,3,09,2016,03,660,0,170,17.0,39.4,1019.0,5.1,77.0,44.1,0.0,57.2,6.6,1.8,,0.0,,0.0,0.0,0.0
2017-10-11,3,11,2017,10,628,0,170,17.0,58.7,1019.6,7.0,81.0,64.9,0.0,69.7,9.8,4.2,,0.0,,0.0,0.0,0.0
2013-10-24,4,24,2013,10,632,0,170,17.0,29.5,1010.9,8.9,54.0,42.1,0.0,47.4,10.0,6.0,18.1,0.0,,0.0,0.0,0.0
2013-04-13,6,13,2013,04,555,0,170,17.0,36.8,1010.6,12.0,57.9,41.0,0.0,46.5,9.7,3.9,17.1,0.63,,0.0,0.0,0.0
